"","X","V162076a","V162076b","V162072","V162073a","V162073b","V161515","V161516","V160501","V162062x","vote2016","V161310x","V161342","V161270","V161272","V161003","V161267c","justice_roberts","vp_biden","speaker_ryan","majority_house","majority_senate","mode_ftf","validated_vote","race","female","college","spouse_educ","news_interest","dem_age_r_x","age_cat6","pol_knowledge","treat","vote","v"
"3270",3955,0,0,0,0,0,2,2,"2. Web",2,1,5,1,7,7,"3. About half the time",1978,0,0,0,1,1,0,1,3,0,0,0,3,38,3,2,1,1,1
"3271",3956,0,0,0,0,0,1,2,"2. Web",1,0,2,1,13,NA,"1. Always",1953,0,0,0,0,1,0,0,2,0,1,NA,5,63,5,1,0,0,3
"3272",3957,1,1,1,1,1,2,2,"2. Web",-2,1,2,1,13,14,"2. Most of the time",1970,1,1,1,1,1,0,1,2,0,1,2,4,46,4,5,4,1,2
"3273",3958,0,0,1,0,0,1,1,"2. Web",2,1,1,1,10,11,"1. Always",1959,0,1,0,0,0,0,1,1,0,1,1,5,57,5,1,0,1,3
"3274",3959,1,1,1,1,1,2,2,"2. Web",1,1,1,2,10,NA,"3. About half the time",1990,1,1,1,1,1,0,1,1,1,1,NA,3,26,2,5,4,1,1
"3275",3960,0.5,0,1,1,1,2,2,"2. Web",1,1,1,2,13,15,"3. About half the time",1946,1,1,1,1,1,0,1,1,1,1,2,3,70,6,5,4,1,1
"3276",3961,0,0,1,1,1,2,2,"2. Web",3,1,1,2,11,10,"2. Most of the time",1983,0,1,1,1,1,0,1,1,1,1,1,4,33,2,4,3,1,2
"3277",3963,0,0,0,0,0,2,1,"2. Web",1,0,2,2,8,NA,"1. Always",1992,0,0,0,1,0,0,0,2,1,0,NA,5,24,1,1,0,0,3
"3278",3964,1,1,1,0,0.5,2,2,"2. Web",1,1,1,1,13,NA,"2. Most of the time",1992,1,1,1,1,1,0,1,1,0,1,NA,4,24,1,5,4,1,2
"3279",3965,0,0,1,1,1,2,2,"2. Web",1,1,1,1,NA,NA,"2. Most of the time",1983,0,1,1,1,1,0,1,1,0,NA,NA,4,33,2,4,3,1,2
"3280",3967,1,0,1,1,0.5,2,2,"2. Web",2,1,1,1,14,14,"1. Always",1935,1,1,1,1,1,0,1,1,0,1,2,5,81,6,5,4,1,3
"3281",3969,0.5,0,1,1,1,2,1,"2. Web",-2,0,1,2,15,NA,"3. About half the time",1995,1,1,1,1,0,0,0,1,1,1,NA,3,21,1,4,3,0,1
"3282",3970,0,0,1,1,1,2,2,"2. Web",1,1,1,1,9,10,"2. Most of the time",1983,0,1,1,1,1,0,1,1,0,0,1,4,33,2,4,3,1,2
"3283",3971,0,0,1,0,0.5,1,1,"2. Web",2,1,1,1,10,NA,"2. Most of the time",1975,0,1,1,0,0,0,1,1,0,1,NA,4,41,3,2,1,1,2
"3284",3972,0.5,0,1,1,1,2,2,"2. Web",1,1,2,2,11,10,"1. Always",1969,1,1,1,1,1,0,1,2,1,1,1,5,47,4,5,4,1,3
"3285",3973,0,0,1,1,1,2,2,"2. Web",1,1,1,1,16,13,"1. Always",1943,0,1,1,1,1,0,1,1,0,1,2,5,73,6,4,3,1,3
"3286",3974,0.5,0,1,1,1,2,2,"2. Web",1,0,2,1,14,9,"1. Always",1988,1,1,1,1,1,0,0,2,0,1,0,5,28,2,5,4,0,3
"3287",3975,1,1,1,1,1,2,1,"2. Web",2,1,1,1,4,10,"1. Always",1943,1,1,1,1,0,0,1,1,0,0,1,5,73,6,4,3,1,3
"3288",3977,1,1,1,1,1,2,2,"2. Web",1,0,3,1,16,NA,"4. Some of the time",1987,1,1,1,1,1,0,0,4,0,1,NA,2,29,2,5,4,0,0
"3289",3978,1,1,1,1,1,2,1,"2. Web",2,1,1,1,13,14,"3. About half the time",1987,1,1,1,1,0,0,1,1,0,1,2,3,29,2,4,3,1,1
"3290",3979,1,1,1,1,1,2,2,"2. Web",1,1,1,2,13,NA,"1. Always",1944,1,1,1,1,1,0,1,1,1,1,NA,5,72,6,5,4,1,3
"3291",3980,1,0,1,1,1,2,2,"2. Web",2,1,1,1,13,NA,"1. Always",1942,1,1,1,1,1,0,1,1,0,1,NA,5,74,6,5,4,1,3
"3292",3981,0,0,0,0,0,1,1,"2. Web",-2,0,1,2,12,10,"4. Some of the time",1994,0,0,0,0,0,0,0,1,1,1,1,2,22,1,0,0,0,0
"3293",3985,0,0,1,1,1,1,2,"2. Web",1,1,2,1,14,NA,"1. Always",1958,0,1,1,0,1,0,1,2,0,1,NA,5,58,5,3,2,1,3
"3294",3987,0,0,1,0,0,1,2,"2. Web",-2,1,1,2,11,NA,"4. Some of the time",1977,0,1,0,0,1,0,1,1,1,1,NA,2,39,3,2,1,1,0
"3295",3988,0,0,1,1,0.5,2,2,"2. Web",2,1,1,1,13,10,"2. Most of the time",1969,0,1,1,1,1,0,1,1,0,1,1,4,47,4,4,3,1,2
"3296",3989,0,0,1,0,0,2,2,"2. Web",1,1,1,2,10,NA,"3. About half the time",1960,0,1,0,1,1,0,1,1,1,1,NA,3,56,5,3,2,1,1
"3297",3990,0,0,1,0,0,1,1,"2. Web",2,1,1,2,13,13,"4. Some of the time",1985,0,1,0,0,0,0,1,1,1,1,2,2,31,2,1,0,1,0
"3298",3991,0,0,0,0,0,1,1,"2. Web",2,0,1,2,9,NA,"4. Some of the time",1992,0,0,0,0,0,0,0,1,1,0,NA,2,24,1,0,0,0,0
"3299",3993,1,1,1,1,1,2,2,"2. Web",1,1,1,2,14,NA,"2. Most of the time",1947,1,1,1,1,1,0,1,1,1,1,NA,4,69,6,5,4,1,2
"3300",3994,0.5,0,1,1,1,2,2,"2. Web",1,1,1,2,12,12,"2. Most of the time",1959,1,1,1,1,1,0,1,1,1,1,1,4,57,5,5,4,1,2
"3301",3995,0,0,1,0,0.5,2,2,"2. Web",2,1,1,1,14,13,"4. Some of the time",1944,0,1,1,1,1,0,1,1,0,1,2,2,72,6,4,3,1,0
"3302",3996,1,1,1,0,0.5,2,1,"2. Web",2,1,1,1,12,10,"2. Most of the time",1987,1,1,1,1,0,0,1,1,0,1,1,4,29,2,4,3,1,2
"3303",3997,1,1,1,1,1,2,2,"2. Web",2,1,1,2,14,16,"1. Always",-9,1,1,1,1,1,0,1,1,1,1,2,5,NA,NA,5,4,1,3
"3304",3998,0,0,1,1,1,1,2,"2. Web",-2,1,1,2,9,NA,"2. Most of the time",1939,0,1,1,0,1,0,1,1,1,0,NA,4,77,6,3,2,1,2
"3305",3999,0,0,1,1,1,2,2,"2. Web",1,1,1,2,14,13,"2. Most of the time",1977,0,1,1,1,1,0,1,1,1,1,2,4,39,3,4,3,1,2
"3306",4000,1,1,1,1,1,2,2,"2. Web",-2,0,1,2,12,NA,"2. Most of the time",1957,1,1,1,1,1,0,0,1,1,1,NA,4,59,5,5,4,0,2
"3307",4001,1,1,1,1,1,2,2,"2. Web",1,1,2,2,10,NA,"1. Always",1944,1,1,1,1,1,0,1,2,1,1,NA,5,72,6,5,4,1,3
"3308",4002,0,0,1,1,1,2,2,"2. Web",1,1,5,2,6,9,"4. Some of the time",1981,0,1,1,1,1,0,1,3,1,0,0,2,35,3,4,3,1,0
"3309",4003,0,0,1,1,1,2,2,"2. Web",2,1,1,1,9,9,"2. Most of the time",1952,0,1,1,1,1,0,1,1,0,0,0,4,64,5,4,3,1,2
"3310",4004,1,0,1,1,1,2,2,"2. Web",1,1,1,2,11,12,"3. About half the time",1956,1,1,1,1,1,0,1,1,1,1,1,3,60,5,5,4,1,1
"3311",4005,0,0,1,1,1,1,2,"2. Web",-2,0,5,2,10,10,"3. About half the time",1992,0,1,1,0,1,0,0,3,1,1,1,3,24,1,3,2,0,1
"3312",4006,0,0,1,1,1,2,1,"2. Web",1,1,1,2,NA,NA,"1. Always",1958,0,1,1,1,0,0,1,1,1,NA,NA,5,58,5,3,2,1,3
"3313",4007,0.5,0,1,1,1,2,2,"2. Web",1,1,1,2,13,12,"2. Most of the time",1981,1,1,1,1,1,0,1,1,1,1,1,4,35,3,5,4,1,2
"3314",4008,0.5,0,1,0,0.5,2,1,"2. Web",1,1,5,1,8,8,"2. Most of the time",1948,1,1,1,1,0,0,1,3,0,0,0,4,68,6,4,3,1,2
"3315",4009,0.5,0,1,1,1,2,2,"2. Web",1,1,2,2,13,13,"2. Most of the time",1984,1,1,1,1,1,0,1,2,1,1,2,4,32,2,5,4,1,2
"3316",4010,1,1,1,1,1,2,2,"2. Web",1,1,1,1,14,13,"1. Always",1982,1,1,1,1,1,0,1,1,0,1,2,5,34,2,5,4,1,3
"3317",4011,0,0,1,1,1,2,2,"2. Web",-2,1,1,1,10,NA,"4. Some of the time",1951,0,1,1,1,1,0,1,1,0,1,NA,2,65,6,4,3,1,0
"3318",4012,1,1,1,0,0.5,1,1,"2. Web",2,1,1,2,13,13,"2. Most of the time",1981,1,1,1,0,0,0,1,1,1,1,2,4,35,3,3,2,1,2
"3319",4013,0,0,0,0,0,2,1,"2. Web",2,0,1,1,9,10,"1. Always",1975,0,0,0,1,0,0,0,1,0,0,1,5,41,3,1,0,0,3
"3320",4015,0,0,1,0,0,1,1,"2. Web",2,1,1,2,10,NA,"3. About half the time",-9,0,1,0,0,0,0,1,1,1,1,NA,3,NA,NA,1,0,1,1
"3321",4016,0,0,1,0,0,1,1,"2. Web",-2,0,1,2,9,9,"5. Never",1975,0,1,0,0,0,0,0,1,1,0,0,1,41,3,1,0,0,0
"3322",4018,0,0,1,1,1,2,2,"2. Web",1,0,1,1,10,NA,"2. Most of the time",1959,0,1,1,1,1,0,0,1,0,1,NA,4,57,5,4,3,0,2
"3323",4019,0,0,1,0,0,2,1,"2. Web",-2,0,5,2,5,9,"3. About half the time",1979,0,1,0,1,0,0,0,3,1,0,0,3,37,3,2,1,0,1
"3324",4020,1,1,1,1,1,2,2,"2. Web",3,1,1,1,13,16,"2. Most of the time",1970,1,1,1,1,1,0,1,1,0,1,2,4,46,4,5,4,1,2
"3325",4021,1,1,1,1,1,2,2,"2. Web",1,1,1,2,14,14,"2. Most of the time",1956,1,1,1,1,1,0,1,1,1,1,2,4,60,5,5,4,1,2
"3326",4022,0,0,1,1,1,2,2,"2. Web",2,1,1,1,10,NA,"3. About half the time",1965,0,1,1,1,1,0,1,1,0,1,NA,3,51,4,4,3,1,1
"3327",4023,1,1,1,0,0,2,1,"2. Web",2,1,1,2,10,NA,"2. Most of the time",1955,1,1,0,1,0,0,1,1,1,1,NA,4,61,5,3,2,1,2
"3328",4024,0,0,1,1,1,2,2,"2. Web",1,1,1,1,10,10,"2. Most of the time",1951,0,1,1,1,1,0,1,1,0,1,1,4,65,6,4,3,1,2
"3329",4025,1,1,1,1,1,2,2,"2. Web",2,1,1,1,13,NA,"1. Always",1950,1,1,1,1,1,0,1,1,0,1,NA,5,66,6,5,4,1,3
"3330",4026,0,0,1,1,1,2,1,"2. Web",2,1,1,1,10,9,"3. About half the time",1965,0,1,1,1,0,0,1,1,0,1,0,3,51,4,3,2,1,1
"3331",4027,0,0,1,0,0,2,2,"2. Web",-2,0,1,1,9,NA,"4. Some of the time",1966,0,1,0,1,1,0,0,1,0,0,NA,2,50,4,3,2,0,0
"3332",4028,1,1,1,1,1,2,2,"2. Web",1,1,1,2,14,14,"3. About half the time",1976,1,1,1,1,1,0,1,1,1,1,2,3,40,3,5,4,1,1
"3333",4029,0.5,0,1,1,1,2,2,"2. Web",1,1,1,2,NA,NA,"1. Always",1976,1,1,1,1,1,0,1,1,1,NA,NA,5,40,3,5,4,1,3
"3334",4030,0,0,0,0,0,2,2,"2. Web",-2,1,1,2,9,8,"2. Most of the time",1992,0,0,0,1,1,0,1,1,1,0,0,4,24,1,2,1,1,2
"3335",4032,0,0,1,1,1,2,2,"2. Web",1,1,1,2,13,NA,"2. Most of the time",1946,0,1,1,1,1,0,1,1,1,1,NA,4,70,6,4,3,1,2
"3336",4033,1,1,1,1,1,2,2,"2. Web",2,1,1,2,10,10,"2. Most of the time",1943,1,1,1,1,1,0,1,1,1,1,1,4,73,6,5,4,1,2
"3337",4035,0.5,0,1,1,1,2,2,"2. Web",1,1,2,1,10,10,"2. Most of the time",1961,1,1,1,1,1,0,1,2,0,1,1,4,55,5,5,4,1,2
"3338",4036,1,1,1,0,0,2,1,"2. Web",2,1,1,2,10,9,"4. Some of the time",1984,1,1,0,1,0,0,1,1,1,1,0,2,32,2,3,2,1,0
"3339",4037,0,0,1,0,0,2,2,"2. Web",2,1,1,1,10,13,"1. Always",1961,0,1,0,1,1,0,1,1,0,1,2,5,55,5,3,2,1,3
"3340",4039,0,0,1,1,1,2,2,"2. Web",2,1,1,1,10,NA,"2. Most of the time",1947,0,1,1,1,1,0,1,1,0,1,NA,4,69,6,4,3,1,2
"3341",4040,1,1,1,0,0.5,2,2,"2. Web",2,1,1,2,12,10,"3. About half the time",1971,1,1,1,1,1,0,1,1,1,1,1,3,45,4,5,4,1,1
"3342",4041,0.5,0,1,1,1,2,2,"2. Web",1,1,1,2,16,NA,"2. Most of the time",1963,1,1,1,1,1,0,1,1,1,1,NA,4,53,4,5,4,1,2
"3343",4042,0,0,1,0,0,2,2,"2. Web",1,1,1,1,13,12,"3. About half the time",1961,0,1,0,1,1,0,1,1,0,1,1,3,55,5,3,2,1,1
"3344",4043,1,1,1,0,0,2,2,"2. Web",-2,0,1,2,10,13,"2. Most of the time",1958,1,1,0,1,1,0,0,1,1,1,2,4,58,5,4,3,0,2
"3345",4044,0,0,1,0,0,1,1,"2. Web",-2,0,1,1,9,10,"4. Some of the time",1984,0,1,0,0,0,0,0,1,0,0,1,2,32,2,1,0,0,0
"3346",4048,0.5,0,1,1,1,2,2,"2. Web",-2,0,1,1,9,NA,"3. About half the time",1942,1,1,1,1,1,0,0,1,0,0,NA,3,74,6,5,4,0,1
"3347",4049,0.5,0,1,1,1,2,2,"2. Web",2,1,1,1,10,10,"1. Always",1946,1,1,1,1,1,0,1,1,0,1,1,5,70,6,5,4,1,3
"3348",4051,1,1,1,1,1,2,2,"2. Web",1,1,1,2,13,13,"2. Most of the time",1962,1,1,1,1,1,0,1,1,1,1,2,4,54,4,5,4,1,2
"3349",4052,0,0,0,0,0,1,2,"2. Web",-2,0,5,2,9,NA,"3. About half the time",1970,0,0,0,0,1,0,0,3,1,0,NA,3,46,4,1,0,0,1
"3350",4053,0.5,0,1,0,0.5,2,1,"2. Web",2,1,1,2,13,13,"2. Most of the time",1962,1,1,1,1,0,0,1,1,1,1,2,4,54,4,4,3,1,2
"3351",4054,1,1,1,0,0.5,2,2,"2. Web",1,0,2,2,9,NA,"2. Most of the time",1969,1,1,1,1,1,0,0,2,1,0,NA,4,47,4,5,4,0,2
"3352",4055,1,1,1,1,1,2,2,"2. Web",3,1,1,2,12,NA,"2. Most of the time",1959,1,1,1,1,1,0,1,1,1,1,NA,4,57,5,5,4,1,2
"3353",4056,1,1,1,1,1,2,2,"2. Web",2,1,1,2,14,13,"4. Some of the time",1965,1,1,1,1,1,0,1,1,1,1,2,2,51,4,5,4,1,0
"3354",4058,0.5,0,1,0,0,2,2,"2. Web",1,1,3,2,13,NA,"4. Some of the time",-9,1,1,0,1,1,0,1,4,1,1,NA,2,NA,NA,4,3,1,0
"3355",4059,1,1,1,1,1,1,1,"2. Web",2,1,1,1,14,NA,"2. Most of the time",-9,1,1,1,0,0,0,1,1,0,1,NA,4,NA,NA,3,2,1,2
"3356",4063,1,1,1,1,1,2,2,"2. Web",2,1,1,1,13,13,"2. Most of the time",1969,1,1,1,1,1,0,1,1,0,1,2,4,47,4,5,4,1,2
"3357",4065,0,0,1,0,0,2,1,"2. Web",-2,0,5,2,10,NA,"2. Most of the time",1994,0,1,0,1,0,0,0,3,1,1,NA,4,22,1,2,1,0,2
"3358",4066,0,0,1,0,0.5,1,1,"2. Web",1,1,1,2,13,14,"2. Most of the time",1984,0,1,1,0,0,0,1,1,1,1,2,4,32,2,2,1,1,2
"3359",4068,0,0,1,0,0,2,2,"2. Web",1,0,6,2,12,NA,"2. Most of the time",1979,0,1,0,1,1,0,0,4,1,1,NA,4,37,3,3,2,0,2
"3360",4069,0,0,1,1,1,2,2,"2. Web",1,1,1,1,13,10,"1. Always",1978,0,1,1,1,1,0,1,1,0,1,1,5,38,3,4,3,1,3
"3361",4072,1,1,1,0,0.5,1,2,"2. Web",-2,1,5,2,5,9,"5. Never",1974,1,1,1,0,1,0,1,3,1,0,0,1,42,3,4,3,1,0
"3362",4073,0,0,1,1,1,2,2,"2. Web",1,1,1,2,12,NA,"2. Most of the time",1984,0,1,1,1,1,0,1,1,1,1,NA,4,32,2,4,3,1,2
"3363",4075,0,0,1,0,0,2,2,"2. Web",1,1,1,1,10,NA,"3. About half the time",1963,0,1,0,1,1,0,1,1,0,1,NA,3,53,4,3,2,1,1
"3364",4076,0.5,0,1,1,1,2,2,"2. Web",1,1,1,2,10,13,"2. Most of the time",1973,1,1,1,1,1,0,1,1,1,1,2,4,43,3,5,4,1,2
"3365",4077,1,1,1,1,0.5,2,2,"2. Web",2,1,1,1,10,9,"2. Most of the time",1949,1,1,1,1,1,0,1,1,0,1,0,4,67,6,5,4,1,2
"3366",4078,0,0,1,1,1,2,1,"2. Web",-2,1,1,1,9,NA,"4. Some of the time",1997,0,1,1,1,0,0,1,1,0,0,NA,2,19,1,3,2,1,0
"3367",4079,1,1,1,1,1,2,2,"2. Web",1,1,1,2,14,13,"1. Always",1988,1,1,1,1,1,0,1,1,1,1,2,5,28,2,5,4,1,3
"3368",4081,0,0,1,1,1,2,1,"2. Web",1,1,3,1,13,14,"4. Some of the time",1973,0,1,1,1,0,0,1,4,0,1,2,2,43,3,3,2,1,0
"3369",4082,0,0,1,0,0,1,1,"2. Web",2,0,1,1,12,NA,"4. Some of the time",1988,0,1,0,0,0,0,0,1,0,1,NA,2,28,2,1,0,0,0
"3370",4083,0,0,1,0,0,2,2,"2. Web",-2,1,2,1,8,NA,"1. Always",1970,0,1,0,1,1,0,1,2,0,0,NA,5,46,4,3,2,1,3
"3371",4084,1,1,1,0,0.5,1,1,"2. Web",-2,0,3,1,14,NA,"3. About half the time",1985,1,1,1,0,0,0,0,4,0,1,NA,3,31,2,3,2,0,1
"3372",4085,0.5,0,1,0,0,1,1,"2. Web",1,1,1,2,12,NA,"4. Some of the time",1995,1,1,0,0,0,0,1,1,1,1,NA,2,21,1,2,1,1,0
"3373",4086,1,1,1,1,1,2,2,"2. Web",1,1,1,2,14,14,"2. Most of the time",1957,1,1,1,1,1,0,1,1,1,1,2,4,59,5,5,4,1,2
"3374",4087,0,0,0,1,1,1,2,"2. Web",2,0,1,2,12,NA,"2. Most of the time",1967,0,0,1,0,1,0,0,1,1,1,NA,4,49,4,2,1,0,2
"3375",4089,0,0,1,0,0,2,1,"2. Web",1,1,2,1,10,NA,"2. Most of the time",1969,0,1,0,1,0,0,1,2,0,1,NA,4,47,4,2,1,1,2
"3376",4090,0,0,1,1,1,1,2,"2. Web",-2,0,5,1,10,NA,"2. Most of the time",1979,0,1,1,0,1,0,0,3,0,1,NA,4,37,3,3,2,0,2
"3377",4091,0,0,0,0,0,2,2,"2. Web",-2,0,1,2,9,9,"4. Some of the time",1976,0,0,0,1,1,0,0,1,1,0,0,2,40,3,2,1,0,0
"3378",4092,0,0,1,0,0,1,1,"2. Web",-2,0,1,2,12,NA,"4. Some of the time",1995,0,1,0,0,0,0,0,1,1,1,NA,2,21,1,1,0,0,0
"3379",4093,0,0,0,0,0,1,2,"2. Web",-2,0,2,1,10,NA,"2. Most of the time",1971,0,0,0,0,1,0,0,2,0,1,NA,4,45,4,1,0,0,2
"3380",4094,0,0,1,1,1,1,2,"2. Web",2,1,1,2,9,NA,"2. Most of the time",1931,0,1,1,0,1,0,1,1,1,0,NA,4,85,6,3,2,1,2
"3381",4095,1,1,1,1,1,2,2,"2. Web",-2,0,2,2,10,10,"4. Some of the time",1984,1,1,1,1,1,0,0,2,1,1,1,2,32,2,5,4,0,0
"3382",4096,0,0,1,0,0,2,1,"2. Web",2,1,1,2,14,13,"3. About half the time",1965,0,1,0,1,0,0,1,1,1,1,2,3,51,4,2,1,1,1
"3383",4097,0,0,1,0,0,2,1,"2. Web",1,1,1,2,12,NA,"3. About half the time",1983,0,1,0,1,0,0,1,1,1,1,NA,3,33,2,2,1,1,1
"3384",4099,1,1,1,1,1,2,2,"2. Web",1,0,1,1,10,10,"2. Most of the time",1984,1,1,1,1,1,0,0,1,0,1,1,4,32,2,5,4,0,2
"3385",4100,0,0,1,1,1,2,2,"2. Web",1,1,1,1,10,10,"4. Some of the time",1948,0,1,1,1,1,0,1,1,0,1,1,2,68,6,4,3,1,0
"3386",4101,1,1,1,1,1,2,2,"2. Web",1,1,1,1,13,NA,"1. Always",1973,1,1,1,1,1,0,1,1,0,1,NA,5,43,3,5,4,1,3
"3387",4102,1,1,1,1,1,2,1,"2. Web",1,1,1,1,14,15,"2. Most of the time",1985,1,1,1,1,0,0,1,1,0,1,2,4,31,2,4,3,1,2
"3388",4106,1,1,1,1,1,1,2,"2. Web",2,1,1,2,10,13,"3. About half the time",1936,1,1,1,0,1,0,1,1,1,1,2,3,80,6,4,3,1,1
"3389",4107,0,0,1,0,0,2,2,"2. Web",-2,1,1,2,9,11,"4. Some of the time",1989,0,1,0,1,1,0,1,1,1,0,1,2,27,2,3,2,1,0
"3390",4108,0,0,0,0,0,2,2,"2. Web",2,0,1,1,12,9,"2. Most of the time",1972,0,0,0,1,1,0,0,1,0,1,0,4,44,3,2,1,0,2
"3391",4109,0,0,0,0,0,1,2,"2. Web",-2,0,1,1,10,10,"4. Some of the time",1984,0,0,0,0,1,0,0,1,0,1,1,2,32,2,1,0,0,0
"3392",4110,0,0,1,1,1,2,1,"2. Web",2,1,1,1,11,NA,"4. Some of the time",1977,0,1,1,1,0,0,1,1,0,1,NA,2,39,3,3,2,1,0
"3393",4111,0.5,0,1,0,0,1,2,"2. Web",2,1,1,1,8,13,"2. Most of the time",1960,1,1,0,0,1,0,1,1,0,0,2,4,56,5,3,2,1,2
"3394",4112,1,1,1,0,0.5,2,2,"2. Web",2,1,1,2,10,NA,"4. Some of the time",1993,1,1,1,1,1,0,1,1,1,1,NA,2,23,1,5,4,1,0
"3395",4113,0,0,1,1,1,1,1,"2. Web",2,1,1,2,9,9,"2. Most of the time",1957,0,1,1,0,0,0,1,1,1,0,0,4,59,5,2,1,1,2
"3396",4114,0,0,0,0,0,2,1,"2. Web",2,1,1,2,9,13,"3. About half the time",1991,0,0,0,1,0,0,1,1,1,0,2,3,25,2,1,0,1,1
"3397",4115,0.5,0,1,0,0,2,2,"2. Web",1,1,1,1,9,NA,"2. Most of the time",1962,1,1,0,1,1,0,1,1,0,0,NA,4,54,4,4,3,1,2
"3398",4116,0,0,0,0,0,2,1,"2. Web",-2,0,2,2,10,NA,"4. Some of the time",1976,0,0,0,1,0,0,0,2,1,1,NA,2,40,3,1,0,0,0
"3399",4117,1,1,1,1,1,2,2,"2. Web",2,0,1,2,10,14,"1. Always",1946,1,1,1,1,1,0,0,1,1,1,2,5,70,6,5,4,0,3
"3400",4119,0.5,0,1,0,0,1,1,"2. Web",2,1,1,1,12,11,"3. About half the time",1971,1,1,0,0,0,0,1,1,0,1,1,3,45,4,2,1,1,1
"3401",4120,1,1,1,1,1,2,2,"2. Web",2,1,1,2,10,10,"2. Most of the time",1957,1,1,1,1,1,0,1,1,1,1,1,4,59,5,5,4,1,2
"3402",4121,1,1,1,1,1,2,2,"2. Web",2,1,1,1,14,8,"1. Always",1938,1,1,1,1,1,0,1,1,0,1,0,5,78,6,5,4,1,3
"3403",4122,0.5,0,1,1,1,2,2,"2. Web",1,1,2,2,15,NA,"2. Most of the time",1986,1,1,1,1,1,0,1,2,1,1,NA,4,30,2,5,4,1,2
"3404",4123,0,0,0,0,0,1,2,"2. Web",2,1,1,1,10,8,"4. Some of the time",1985,0,0,0,0,1,0,1,1,0,1,0,2,31,2,1,0,1,0
"3405",4125,0,0,1,0,0,2,2,"2. Web",-9,1,5,1,11,9,"2. Most of the time",1952,0,1,0,1,1,0,1,3,0,1,0,4,64,5,3,2,1,2
"3406",4126,1,1,1,1,1,1,1,"2. Web",2,1,1,1,11,11,"3. About half the time",1958,1,1,1,0,0,0,1,1,0,1,1,3,58,5,3,2,1,1
"3407",4127,0.5,0,1,0,0,2,2,"2. Web",3,1,1,2,14,NA,"4. Some of the time",1964,1,1,0,1,1,0,1,1,1,1,NA,2,52,4,4,3,1,0
"3408",4128,0,0,1,0,0,2,2,"2. Web",2,1,1,1,9,7,"2. Most of the time",1955,0,1,0,1,1,0,1,1,0,0,0,4,61,5,3,2,1,2
"3409",4129,0,0,1,0,0,2,2,"2. Web",1,1,1,2,10,10,"4. Some of the time",1965,0,1,0,1,1,0,1,1,1,1,1,2,51,4,3,2,1,0
"3410",4130,0,0,1,1,1,1,1,"2. Web",1,1,1,2,10,6,"2. Most of the time",1994,0,1,1,0,0,0,1,1,1,1,0,4,22,1,2,1,1,2
"3411",4132,0,0,1,0,0,1,1,"2. Web",3,1,3,2,13,NA,"4. Some of the time",1946,0,1,0,0,0,0,1,4,1,1,NA,2,70,6,1,0,1,0
"3412",4133,1,1,1,1,1,1,1,"2. Web",2,1,1,1,9,13,"3. About half the time",1989,1,1,1,0,0,0,1,1,0,0,2,3,27,2,3,2,1,1
"3413",4134,1,1,1,0,0,2,2,"2. Web",1,1,1,1,13,13,"2. Most of the time",1952,1,1,0,1,1,0,1,1,0,1,2,4,64,5,4,3,1,2
"3414",4135,0,0,1,0,0,2,1,"2. Web",1,1,1,2,9,9,"4. Some of the time",1995,0,1,0,1,0,0,1,1,1,0,0,2,21,1,2,1,1,0
"3415",4136,0,0,0,0,0,2,2,"2. Web",1,1,2,2,10,NA,"2. Most of the time",1957,0,0,0,1,1,0,1,2,1,1,NA,4,59,5,2,1,1,2
"3416",4138,0,0,1,0,0,1,1,"2. Web",2,1,1,2,10,NA,"3. About half the time",1974,0,1,0,0,0,0,1,1,1,1,NA,3,42,3,1,0,1,1
"3417",4139,0,0,1,1,1,1,2,"2. Web",2,1,1,1,9,NA,"3. About half the time",1944,0,1,1,0,1,0,1,1,0,0,NA,3,72,6,3,2,1,1
"3418",4140,0,0,1,1,1,2,2,"2. Web",-2,1,5,1,12,13,"3. About half the time",1979,0,1,1,1,1,0,1,3,0,1,2,3,37,3,4,3,1,1
"3419",4143,0,0,1,0,0,1,1,"2. Web",1,1,2,1,9,9,"2. Most of the time",1975,0,1,0,0,0,0,1,2,0,0,0,4,41,3,1,0,1,2
"3420",4144,1,1,1,0,0.5,2,2,"2. Web",-2,0,1,2,12,13,"4. Some of the time",1992,1,1,1,1,1,0,0,1,1,1,2,2,24,1,5,4,0,0
"3421",4146,0,0,1,1,1,1,1,"2. Web",2,1,1,2,9,13,"4. Some of the time",1962,0,1,1,0,0,0,1,1,1,0,2,2,54,4,2,1,1,0
"3422",4147,0,0,1,1,1,2,1,"2. Web",2,1,1,1,13,13,"1. Always",1939,0,1,1,1,0,0,1,1,0,1,2,5,77,6,3,2,1,3
"3423",4148,0,0,1,0,0.5,2,2,"2. Web",2,1,3,1,13,13,"2. Most of the time",1949,0,1,1,1,1,0,1,4,0,1,2,4,67,6,4,3,1,2
"3424",4149,1,1,1,1,1,2,1,"2. Web",2,0,1,2,13,NA,"1. Always",-9,1,1,1,1,0,0,0,1,1,1,NA,5,NA,NA,4,3,0,3
"3425",4151,1,1,1,0,0,1,1,"2. Web",-2,0,5,1,9,NA,"4. Some of the time",1998,1,1,0,0,0,0,0,3,0,0,NA,2,18,1,2,1,0,0
"3426",4152,0,0,1,0,0,2,2,"2. Web",1,1,1,2,14,NA,"2. Most of the time",1962,0,1,0,1,1,0,1,1,1,1,NA,4,54,4,3,2,1,2
